t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
1579834,-0.3228,-0.1621,0.4839,9.70,20.39,-48.46
1579847,-0.3687,-0.1919,0.4854,8.06,20.14,-41.08
1579860,-0.3345,-0.2227,0.5117,7.02,20.69,-36.93
1579873,-0.3496,-0.2690,0.5347,6.96,21.61,-36.80
1579885,-0.3550,-0.2900,0.5566,7.08,22.71,-37.41
1579898,-0.3613,-0.3428,0.5991,7.32,23.19,-35.89
1579911,-0.3813,-0.3804,0.6401,7.26,23.80,-32.29
1579923,-0.4253,-0.4048,0.6533,7.69,23.80,-28.14
1579936,-0.4780,-0.4189,0.6655,8.24,23.44,-25.09
1579949,-0.4839,-0.4180,0.7007,9.22,23.62,-24.35
1579961,-0.5005,-0.4482,0.7251,10.38,23.38,-25.21
1579974,-0.5234,-0.4570,0.7544,11.78,23.62,-25.70
1579987,-0.5479,-0.4585,0.7734,13.00,23.01,-24.96
1580000,-0.5625,-0.4644,0.7998,14.10,22.16,-22.89
1580012,-0.6074,-0.4565,0.8350,15.20,21.18,-19.96
1580025,-0.6626,-0.4507,0.8662,16.24,19.65,-18.74
1580038,-0.6934,-0.4429,0.8979,17.76,18.62,-22.28
1580050,-0.7363,-0.4517,0.9258,19.96,17.82,-31.43
1580063,-0.6929,-0.4434,0.9351,22.83,18.13,-46.26
1580076,-0.6157,-0.4487,0.9126,26.18,18.86,-64.76
1580088,-0.5479,-0.4453,0.8921,29.54,20.63,-80.93
1580101,-0.5488,-0.4033,0.8525,31.19,21.18,-85.82
1580114,-0.6006,-0.3584,0.8311,31.07,19.53,-75.38
1580126,-0.6011,-0.3394,0.8794,28.63,16.05,-53.28
1580139,-0.5938,-0.3521,0.9736,26.25,11.96,-32.59
1580152,-0.5298,-0.3901,1.0488,25.33,10.01,-27.53
1580165,-0.4590,-0.4028,1.0747,27.40,10.74,-39.92
1580177,-0.4595,-0.4175,1.0576,30.76,13.12,-58.72
1580190,-0.4810,-0.3857,1.0195,33.20,14.89,-69.82
1580203,-0.5200,-0.3418,0.9800,34.30,14.47,-70.07
1580215,-0.4419,-0.3188,0.9644,34.06,13.98,-66.41
1580228,-0.3784,-0.3311,0.9595,33.81,13.73,-62.87
1580241,-0.3389,-0.3428,0.9756,34.18,14.04,-59.14
1580253,-0.3105,-0.3599,0.9814,34.12,14.40,-54.44
1580266,-0.3174,-0.3311,0.9634,34.18,14.53,-50.96
1580279,-0.3320,-0.3276,0.9404,34.42,15.01,-48.34
1580291,-0.3408,-0.3057,0.9185,34.85,15.62,-48.95
1580304,-0.3315,-0.2568,0.8838,35.58,16.48,-51.64
1580317,-0.3232,-0.2539,0.8481,35.71,17.15,-53.04
1580330,-0.3394,-0.2480,0.8350,35.83,17.64,-52.61
1580342,-0.3350,-0.2554,0.8174,35.64,18.01,-51.39
1580355,-0.3223,-0.2500,0.7988,35.64,18.49,-50.35
1580368,-0.3179,-0.2554,0.7773,35.71,18.98,-49.26
1580380,-0.3501,-0.2510,0.7583,35.40,18.92,-47.42
1580393,-0.3491,-0.2583,0.7461,35.22,19.29,-46.20
1580406,-0.3442,-0.2642,0.7251,35.28,19.35,-45.17
1580418,-0.3643,-0.2666,0.7261,35.10,19.17,-42.72
1580431,-0.3784,-0.3022,0.7251,34.91,19.17,-38.88
1580444,-0.4028,-0.3101,0.7378,34.91,18.37,-35.64
1580457,-0.3911,-0.3159,0.7607,35.22,18.49,-35.52
1580469,-0.4019,-0.3535,0.7793,36.44,19.04,-39.55
1580482,-0.4219,-0.3350,0.7959,37.66,19.71,-46.02
1580495,-0.4072,-0.3516,0.7944,38.94,20.57,-52.19
1580507,-0.4082,-0.3550,0.7974,39.98,21.06,-56.76
1580520,-0.4043,-0.3477,0.7822,40.59,21.67,-57.92
1580533,-0.4136,-0.3110,0.7881,40.47,21.36,-55.11
1580545,-0.4380,-0.2993,0.7979,39.73,20.87,-50.48
1580558,-0.4277,-0.2988,0.8188,39.49,20.39,-47.30
1580571,-0.4473,-0.2764,0.8354,39.25,20.26,-47.36
1580583,-0.4487,-0.2793,0.8647,39.25,20.51,-49.32
1580596,-0.4526,-0.2837,0.9043,39.37,20.57,-51.15
1580609,-0.4541,-0.2822,0.9487,39.37,20.57,-52.37
1580622,-0.4419,-0.2842,0.9819,39.49,20.81,-54.69
1580634,-0.4360,-0.2422,0.9727,39.61,21.30,-58.35
1580647,-0.4448,-0.2061,0.9502,39.18,22.03,-60.61
1580660,-0.4893,-0.1660,0.9482,38.45,21.24,-60.24
1580672,-0.4600,-0.1621,0.9780,37.35,20.81,-58.23
1580685,-0.4077,-0.1973,1.0078,36.44,20.32,-56.88
1580698,-0.3745,-0.2280,1.0303,36.25,20.75,-56.40
1580710,-0.3906,-0.2769,1.0415,35.95,20.69,-55.24
1580723,-0.4146,-0.2847,1.0679,36.01,20.51,-53.65
1580736,-0.4243,-0.2842,1.0776,36.19,20.57,-54.63
1580749,-0.4062,-0.2236,1.0615,36.68,21.06,-59.45
1580761,-0.3848,-0.1738,1.0542,37.11,21.48,-64.39
1580774,-0.3838,-0.1704,1.0483,36.68,21.85,-65.06
1580787,-0.3799,-0.1421,1.0581,35.83,21.36,-62.38
1580799,-0.3447,-0.0825,1.0483,34.42,21.30,-61.40
1580812,-0.3345,-0.1001,1.0093,33.94,21.91,-65.12
1580825,-0.3550,-0.0806,0.9736,33.26,22.46,-69.70
1580837,-0.3799,-0.0674,0.9355,32.53,22.28,-69.95
1580850,-0.3911,-0.0923,0.8994,30.70,21.30,-64.88
1580863,-0.4243,-0.1074,0.8638,28.87,19.71,-57.25
1580875,-0.3823,-0.1099,0.8472,27.53,18.31,-51.94
1580888,-0.3667,-0.1265,0.8320,26.25,17.58,-50.96
1580901,-0.3560,-0.1333,0.8193,25.94,17.64,-53.47
1580914,-0.3521,-0.1558,0.7964,25.63,17.58,-56.09
1580926,-0.3530,-0.1523,0.7866,25.57,17.03,-56.70
1580939,-0.3418,-0.1592,0.7939,24.41,16.66,-53.83
1580952,-0.3604,-0.1616,0.7778,23.44,15.50,-48.65
1580964,-0.3438,-0.1636,0.7734,22.22,14.34,-43.46
1580977,-0.3413,-0.1729,0.7734,21.30,13.37,-39.86
1580990,-0.3652,-0.2080,0.7603,20.51,12.57,-36.19
1581002,-0.3706,-0.1841,0.7598,19.65,11.29,-30.88
1581015,-0.3867,-0.2104,0.7598,18.49,9.70,-25.51
1581028,-0.3750,-0.2192,0.7710,17.70,8.67,-21.12
1581041,-0.3916,-0.2163,0.7778,17.15,7.45,-18.74
1581053,-0.3867,-0.2358,0.7969,16.72,6.71,-18.31
1581066,-0.3931,-0.2632,0.8188,16.85,5.74,-18.13
1581079,-0.3662,-0.2715,0.8262,16.48,5.19,-18.19
1581091,-0.3379,-0.2441,0.8398,16.85,4.88,-18.13
1581104,-0.3149,-0.2578,0.8452,16.36,4.58,-18.86
1581117,-0.3047,-0.1821,0.8379,16.30,4.70,-21.67
1581129,-0.2646,-0.1709,0.8530,16.11,5.19,-23.93
1581142,-0.2637,-0.1592,0.8828,14.83,5.13,-21.61
1581155,-0.2808,-0.1450,0.9258,12.76,4.09,-12.94
1581167,-0.2593,-0.1870,0.9668,10.44,2.99,-2.20
1581180,-0.2544,-0.2085,1.0156,8.36,1.95,7.51
1581193,-0.2700,-0.3032,1.0679,7.02,1.34,16.30
1581206,-0.2754,-0.3184,1.1128,6.35,0.79,21.42
1581218,-0.2827,-0.3672,1.1055,6.96,1.10,18.80
1581231,-0.2495,-0.3525,1.0894,8.61,2.93,8.91
1581244,-0.2842,-0.3926,1.0625,10.62,4.82,-2.32
1581256,-0.2886,-0.4092,1.0537,12.21,5.80,-9.95
1581269,-0.2378,-0.4268,1.0518,13.79,7.02,-13.92
1581282,-0.2148,-0.4443,1.0508,14.47,7.45,-13.31
1581294,-0.1831,-0.4316,1.0693,14.53,7.93,-6.71
1581307,-0.2188,-0.4580,1.0405,14.16,7.63,3.72
1581320,-0.2900,-0.4033,1.0122,13.79,7.08,11.78
1581333,-0.2734,-0.3745,0.9648,14.34,7.51,11.41
1581345,-0.3296,-0.3511,0.9243,15.75,8.54,5.00
1581358,-0.3584,-0.3018,0.9141,16.11,8.73,2.99
1581371,-0.3965,-0.3262,0.9326,15.20,7.51,10.99
1581383,-0.5054,-0.3071,0.9517,13.98,5.31,22.77
1581396,-0.5229,-0.2778,0.9556,13.55,3.66,24.17
1581409,-0.6084,-0.2671,0.9321,15.50,4.15,7.69
1581421,-0.5776,-0.2524,0.9097,19.04,6.16,-19.23
1581434,-0.5708,-0.1865,0.9282,21.61,7.51,-43.40
1581447,-0.5259,-0.2046,0.9434,21.97,8.24,-52.19
1581459,-0.5659,-0.1650,0.9287,20.02,5.98,-43.64
1581472,-0.5762,-0.1958,0.9106,17.58,2.99,-29.91
1581485,-0.5947,-0.2036,0.8848,15.75,1.22,-20.69
1581498,-0.5952,-0.2354,0.8804,15.32,-1.40,-17.33
1581510,-0.5542,-0.2744,0.9165,14.77,-2.08,-16.78
1581523,-0.5464,-0.3564,0.9287,15.75,-2.99,-17.40
1581536,-0.5620,-0.3901,0.9380,16.78,-3.42,-22.77
1581548,-0.5366,-0.4585,0.8950,19.90,-2.32,-35.03
1581561,-0.4785,-0.4126,0.8989,23.56,-1.40,-51.82
1581574,-0.4062,-0.4150,0.8843,26.12,0.67,-64.27
1581586,-0.2607,-0.4106,0.8838,27.22,0.98,-61.46
1581599,-0.2285,-0.3926,0.8965,25.39,-0.31,-37.96
1581612,-0.1733,-0.3477,0.8809,21.42,-3.17,-2.44
1581625,-0.1924,-0.2871,0.8105,18.37,-5.74,26.31
1581637,-0.3042,-0.2173,0.7676,16.91,-6.59,39.37
1581650,-0.3613,-0.2056,0.7544,16.54,-7.20,39.00
1581663,-0.4419,-0.1411,0.7788,17.33,-6.90,32.47
1581675,-0.3164,-0.2017,0.8506,17.33,-6.65,28.87
1581688,-0.4043,-0.1167,0.9165,16.91,-7.87,32.53
1581701,-0.4194,-0.1553,0.9033,15.62,-8.79,40.65
1581713,-0.4497,0.0557,0.8462,13.00,-10.68,45.41
1581726,-0.4600,0.0601,0.7681,12.88,-9.77,36.93
1581739,-0.6270,0.3394,0.8037,9.58,-11.47,18.01
1581751,-0.4639,0.0708,0.7905,11.84,-9.03,2.50
1581764,-0.5312,0.0737,0.8623,8.36,-11.23,6.53
1581777,-0.5220,0.0752,0.8838,4.64,-15.99,29.30
1581790,-0.4966,0.0259,0.9648,0.31,-18.55,55.66
1581802,-0.7124,0.0684,0.9561,-5.13,-23.93,68.91
1581815,-0.6543,0.1919,0.8989,-6.65,-25.09,60.49
1581828,-0.6294,0.1182,0.8340,-5.37,-24.41,34.85
1581840,-0.3813,0.0884,0.8770,-4.94,-23.19,12.88
1581853,-0.4038,0.0752,0.9282,-4.70,-21.30,9.95
1581866,-0.3130,0.0029,0.9556,-7.75,-23.38,23.38
1581878,-0.4385,0.1499,0.9385,-11.60,-25.33,37.54
1581891,-0.3882,0.1934,0.9189,-14.28,-26.43,41.63
1581904,-0.2759,0.0435,0.9375,-16.05,-26.61,38.51
1581916,-0.2690,0.0347,1.0029,-16.78,-24.66,34.18
1581929,-0.2764,0.0117,1.0503,-17.03,-23.56,30.33
1581942,-0.1274,-0.0508,1.0420,-17.70,-22.64,30.21
1581955,-0.1885,-0.0503,1.0508,-18.80,-21.12,33.08
1581967,-0.2749,0.0146,1.0527,-19.23,-20.45,30.15
1581980,-0.2109,-0.0903,1.0273,-18.43,-18.01,20.26
1581993,-0.1323,-0.1172,1.0327,-17.40,-15.44,10.99
1582005,-0.1538,-0.1172,1.0322,-16.24,-12.94,7.32
1582018,-0.0908,-0.1680,1.0186,-15.87,-11.05,7.57
1582032,-0.1255,-0.1055,0.9980,-16.30,-9.77,12.08
1582044,-0.1265,-0.0977,0.9834,-16.60,-8.91,19.59
1582057,-0.1162,-0.1582,0.9741,-17.52,-8.24,27.53
1582070,-0.1738,-0.1641,0.9741,-17.88,-8.00,32.53
1582083,-0.1899,-0.1948,0.9897,-16.78,-6.23,34.12
1582095,-0.2388,-0.1523,0.9780,-16.54,-6.16,31.74
1582108,-0.2778,-0.1543,0.9346,-14.83,-4.58,27.65
1582121,-0.2734,-0.1357,0.9233,-13.85,-4.39,24.60
1582133,-0.3340,-0.1431,0.9077,-13.24,-4.52,24.35
1582146,-0.3267,-0.1558,0.9316,-12.39,-4.58,25.45
1582159,-0.3672,-0.1904,0.9336,-11.84,-5.37,25.70
1582171,-0.3745,-0.1714,0.9307,-10.38,-5.31,21.61
1582184,-0.3789,-0.1938,0.8984,-8.30,-5.31,11.41
1582197,-0.3940,-0.1328,0.8916,-5.74,-4.33,-1.04
1582209,-0.3770,-0.1343,0.8682,-3.85,-4.03,-11.17
1582222,-0.4136,-0.0869,0.8623,-2.44,-4.46,-16.72
1582235,-0.3438,-0.1348,0.8833,-1.65,-4.88,-16.66
1582248,-0.3521,-0.1265,0.9155,-1.71,-6.41,-13.73
1582260,-0.3584,-0.1001,0.9507,-1.10,-6.59,-13.12
1582273,-0.3545,-0.0703,0.9756,-0.55,-7.26,-17.33
1582286,-0.3179,-0.0620,0.9668,0.24,-6.65,-23.68
1582298,-0.2690,-0.0601,0.9761,1.22,-6.41,-28.02
1582311,-0.2212,-0.1328,0.9902,1.53,-5.98,-28.02
1582324,-0.1987,-0.1382,1.0308,1.71,-5.74,-25.33
1582336,-0.1855,-0.1382,1.0405,2.14,-5.25,-24.29
1582349,-0.1675,-0.1084,1.0332,2.62,-4.27,-26.67
1582362,-0.1631,-0.0806,1.0249,3.54,-2.81,-46.51
1582375,-0.1899,-0.0654,1.0269,3.72,-2.01,-16.11
1582387,-0.1709,-0.1055,1.0234,3.05,-1.83,-27.22
1582400,-0.1572,-0.1484,1.0283,2.14,-2.08,-19.10
1582413,-0.1328,-0.1836,1.0430,1.83,-2.01,-10.19
1582425,-0.1553,-0.1870,1.0410,1.22,-1.71,-3.42
1582438,-0.1987,-0.1543,1.0337,1.53,-1.46,-0.37
1582451,-0.2402,-0.1743,1.0015,1.77,-1.40,2.01
1582463,-0.2402,-0.1885,0.9805,1.95,-1.53,4.21
1582476,-0.2754,-0.1836,0.9644,2.62,-1.83,4.88
1582489,-0.2852,-0.2007,0.9478,3.60,-1.59,4.09
1582501,-0.3003,-0.1895,0.9458,4.33,-1.77,2.32
1582514,-0.3232,-0.2119,0.9375,5.37,-2.20,1.22
1582527,-0.3018,-0.2070,0.9287,6.16,-2.44,1.34
1582540,-0.3008,-0.2163,0.9072,7.08,-2.81,1.40
1582552,-0.3145,-0.1465,0.9111,7.81,-3.11,0.24
1582565,-0.3447,-0.1426,0.9097,8.67,-3.54,-1.77
1582578,-0.3047,-0.1265,0.9341,9.22,-3.85,-3.11
1582590,-0.3330,-0.1304,0.9438,9.58,-4.46,-3.36
1582603,-0.3091,-0.1128,0.9658,9.89,-4.76,-2.50
1582616,-0.3345,-0.1289,0.9854,10.50,-5.25,-2.75
1582628,-0.3145,-0.0869,1.0161,10.99,-5.49,-5.68
1582641,-0.2988,-0.1021,1.0518,12.08,-5.07,-9.77
1582654,-0.2622,-0.1270,1.0786,12.76,-4.70,-11.84
1582666,-0.2163,-0.1367,1.1089,13.37,-4.27,-11.17
1582679,-0.2334,-0.1475,1.1348,14.10,-4.21,-9.28
1582692,-0.1562,-0.1260,1.1499,14.40,-3.36,-8.73
1582705,-0.1421,-0.1226,1.1572,15.56,-2.26,-9.89
1582717,-0.1240,-0.1045,1.1997,16.17,-0.85,-9.70
1582730,-0.1035,-0.0996,1.2114,16.30,0.24,-9.16
1582743,-0.0928,-0.0864,1.1812,17.15,1.77,-11.11
1582755,-0.0010,-0.0732,1.1553,18.07,4.33,-14.95
1582768,-0.0410,-0.0181,1.1162,18.62,6.16,-17.76
1582781,0.0225,0.0317,1.0835,18.37,8.12,-19.23
1582793,0.0649,0.0352,1.0396,18.01,10.38,-20.32
1582806,0.0903,-0.0430,1.0249,17.94,12.76,-19.10
1582819,0.1284,-0.0635,1.0459,17.58,14.71,-14.47
1582832,0.1416,0.0054,1.0303,16.66,16.24,-8.61
1582844,0.1309,0.0581,0.9917,16.11,18.49,-7.02
1582857,0.0884,0.1475,0.9683,15.14,20.81,-11.66
1582870,0.0269,0.2510,0.9414,14.47,23.50,-19.23
1582882,-0.0308,0.3633,0.8906,12.94,24.78,-25.82
1582895,0.0596,0.2246,0.8682,9.77,25.09,-21.55
1582908,0.0879,-0.0889,0.9561,7.14,24.72,0.85
1582920,0.0493,-0.0786,1.0361,3.48,22.77,27.10
1582933,-0.0518,0.0195,0.9995,1.95,22.34,36.01
1582946,-0.0464,0.1475,0.9395,2.38,24.60,22.52
1582958,-0.0498,0.1646,0.8911,4.21,27.53,1.16
1582971,-0.0405,0.0864,0.9346,4.64,29.66,-11.84
1582984,-0.0273,-0.1074,0.9985,4.70,29.91,-10.19
1582997,-0.0137,-0.2354,1.0195,4.09,30.03,-0.18
1583009,-0.0991,-0.1406,1.0337,4.58,30.15,5.31
1583022,-0.1851,-0.0684,0.9858,4.70,29.72,3.97
1583035,-0.2476,0.0107,0.9741,5.92,30.27,-5.25
1583047,-0.3101,-0.0054,0.9678,7.45,30.88,-23.19
1583060,-0.3525,0.0093,0.9712,9.83,32.47,-46.63
1583073,-0.3730,-0.0342,1.0151,12.76,33.69,-70.13
1583085,-0.2656,-0.2637,1.0527,14.89,34.61,-83.25
1583098,-0.2295,-0.3438,1.0811,16.97,34.79,-83.37
1583111,-0.1963,-0.3291,1.0786,17.82,33.75,-75.87
1583124,-0.2139,-0.2466,1.0581,18.37,33.14,-68.24
1583136,-0.2095,-0.1553,1.0088,18.43,32.35,-64.82
1583149,-0.2021,-0.1621,0.9492,19.59,32.96,-66.59
1583162,-0.2070,-0.2090,0.8999,20.81,33.75,-70.37
1583174,-0.2637,-0.2222,0.8291,22.46,34.12,-67.63
1583187,-0.3096,-0.2725,0.8062,22.09,32.47,-47.12
1583200,-0.4927,-0.2329,0.8120,19.17,27.04,-10.74
1583212,-0.6118,-0.1431,0.7822,16.24,21.00,19.78
1583225,-0.7183,0.0039,0.7559,13.98,14.71,60.85
1583238,-0.7979,0.0781,0.7188,13.67,11.29,49.50
1583250,-0.8330,0.1460,0.7046,15.87,9.52,35.16
1583263,-0.8057,0.1270,0.7002,18.55,9.03,12.76
1583276,-0.8262,-0.0151,0.6553,21.48,8.91,-6.23
1583289,-0.8218,-0.0674,0.6646,24.17,7.02,-15.44
1583301,-0.7949,-0.1572,0.6768,25.63,4.82,-13.73
1583314,-0.7646,-0.2295,0.6582,27.10,1.59,-5.31
1583327,-0.7607,-0.2476,0.6494,29.17,-1.10,1.71
1583339,-0.7334,-0.3125,0.6099,32.71,-2.20,-0.67
1583352,-0.7622,-0.3228,0.5684,38.33,-2.62,-16.17
1583365,-0.6919,-0.3872,0.5566,45.47,-0.24,-40.77
1583377,-0.6953,-0.3882,0.5781,52.73,1.40,-63.72
1583390,-0.6919,-0.3613,0.5742,57.98,2.81,-74.52
1583403,-0.6963,-0.3042,0.5615,61.16,1.83,-72.27
1583416,-0.6997,-0.2417,0.5415,62.74,0.55,-62.07
1583428,-0.7017,-0.1689,0.5469,63.48,-1.22,-49.50
1583441,-0.7944,-0.0278,0.5742,63.54,-3.72,-38.70
1583454,-0.7979,0.0776,0.5908,63.11,-5.55,-31.01
1583466,-0.8525,0.2036,0.6255,62.32,-7.69,-28.38
1583479,-0.8843,0.2930,0.6655,61.65,-8.79,-32.10
1583492,-0.8423,0.3179,0.6948,61.65,-8.91,-43.95
1583504,-0.7983,0.3071,0.6943,62.56,-7.81,-61.71
1583517,-0.6440,0.2983,0.7124,62.99,-5.37,-76.11
1583530,-0.6060,0.2539,0.7759,62.38,-4.21,-79.10
1583542,-0.5967,0.2549,0.8213,59.94,-3.66,-72.69
1583555,-0.5068,0.2236,0.8140,57.98,-3.11,-65.49
1583568,-0.4863,0.2715,0.7856,55.91,-2.32,-59.45
1583581,-0.4521,0.2959,0.7808,52.92,-1.16,-52.06
1583593,-0.4771,0.3071,0.7837,50.05,-0.92,-43.33
1583606,-0.4639,0.3003,0.8052,46.45,-0.55,-32.23
1583619,-0.4492,0.2632,0.7891,43.21,-0.55,-20.63
1583631,-0.4868,0.2964,0.8149,39.86,-0.79,-10.38
1583644,-0.5044,0.3179,0.8350,36.56,-0.79,-2.44
1583657,-0.5059,0.3418,0.8398,33.20,-0.67,3.54
1583669,-0.5337,0.3521,0.8389,30.09,-0.85,8.85
1583682,-0.5669,0.4077,0.8589,26.37,-1.10,15.26
1583695,-0.6079,0.4478,0.8755,22.40,-2.44,21.73
1583708,-0.5815,0.4209,0.8989,19.23,-2.69,26.00
1583720,-0.5908,0.3779,0.9214,0.55,-2.93,26.61
1583733,-0.6123,0.3291,0.9189,13.61,-2.93,25.27
1583746,-0.5928,0.3330,0.9160,11.72,-2.69,23.13
1583758,-0.5659,0.2642,0.8994,9.64,-2.87,21.12
1583771,-0.5181,0.2305,0.9170,7.63,-2.50,22.77
1583784,-0.4746,0.1348,0.9165,5.92,-2.75,28.93
1583796,-0.4771,0.0830,0.9067,3.85,-2.99,36.19
1583809,-0.4956,0.1636,0.8765,2.62,-2.69,39.00
1583822,-0.4546,0.1865,0.8413,1.95,-1.53,33.26
1583834,-0.5479,0.2183,0.8213,1.95,-0.06,22.52
1583847,-0.5435,0.2271,0.8486,1.71,1.10,15.44
1583860,-0.5796,0.1567,0.8799,0.49,0.79,16.36
1583873,-0.6138,0.1709,0.9287,-0.98,0.31,20.32
1583885,-0.5610,0.0864,0.9546,-1.77,0.49,16.54
1583898,-0.5347,0.0918,0.9761,-0.98,1.95,4.94
1583911,-0.5273,0.1284,1.0015,0.31,3.85,-5.55
1583923,-0.5396,0.1777,0.9922,-0.55,4.21,-8.24
1583936,-0.5249,0.1943,0.9595,-1.83,4.76,-4.82
1583949,-0.5625,0.2148,0.9194,-3.91,4.09,-1.16
1583961,-0.5684,0.2598,0.8823,-5.49,4.03,1.71
1583974,-0.5742,0.2563,0.8628,-7.39,3.54,5.43
1583987,-0.6025,0.2974,0.8525,-9.58,2.38,8.97
1584000,-0.5840,0.2827,0.8423,-11.41,2.32,10.38
1584012,-0.6006,0.2808,0.8408,-12.94,1.65,10.25
1584025,-0.5840,0.2612,0.8384,-14.47,1.40,11.05
1584038,-0.5688,0.2300,0.8413,-15.69,0.79,12.88
1584050,-0.5747,0.2183,0.8579,-16.85,0.43,14.10
1584063,-0.5581,0.2280,0.8521,-17.70,0.24,12.51
1584076,-0.5376,0.1738,0.8403,-17.52,0.73,6.96
1584089,-0.5054,0.1318,0.8477,-17.40,1.53,1.77
1584102,-0.5151,0.0723,0.8569,-16.60,1.46,2.20
1584115,-0.4814,0.0142,0.8657,-16.97,0.92,8.36
1584127,-0.4985,0.0518,0.8564,-17.09,0.18,13.43
1584140,-0.5098,0.0747,0.8374,-16.42,0.49,11.96
1584153,-0.4863,0.0942,0.8213,-15.32,1.53,4.15
1584166,-0.5361,0.1411,0.8228,-13.85,2.56,-7.57
1584178,-0.5122,0.1548,0.8408,-12.27,3.60,-16.60
1584191,-0.5161,0.1777,0.8350,-12.21,3.66,-20.32
1584204,-0.4971,0.2275,0.8120,-12.39,4.09,-24.84
1584216,-0.4404,0.2090,0.8125,-11.84,4.88,-31.74
1584229,-0.4736,0.2036,0.8281,-12.02,5.19,-33.63
1584242,-0.4546,0.2002,0.8511,-13.61,4.76,-27.83
1584255,-0.4893,0.2061,0.8579,-15.20,3.30,-19.65
1584268,-0.4912,0.2114,0.8540,-16.36,2.75,-15.56
1584281,-0.5269,0.2500,0.8433,-17.15,2.38,-17.09
1584293,-0.5303,0.2046,0.8384,-17.33,2.32,-19.17
1584306,-0.5464,0.2100,0.8506,-18.49,1.34,-16.36
1584319,-0.5400,0.2119,0.8555,-20.08,-0.18,-8.79
1584332,-0.5166,0.2026,0.8628,-21.36,-1.46,-3.05
1584344,-0.4697,0.1187,0.8672,-21.91,-1.71,-0.12
1584357,-0.4570,0.1123,0.8804,-22.34,-2.20,3.17
1584370,-0.4565,0.1230,0.8789,-22.77,-2.56,7.51
1584382,-0.4531,0.1377,0.8711,-23.25,-2.81,11.90
1584395,-0.4692,0.1699,0.8691,-23.86,-3.11,15.14
1584408,-0.5020,0.1201,0.8545,-24.05,-3.48,16.72
1584420,-0.4995,0.0210,0.8774,-23.80,-3.72,18.98
1584433,-0.5088,0.0386,0.9170,-23.44,-4.21,23.32
1584446,-0.5308,0.0298,0.9062,-23.19,-4.52,25.27
1584458,-0.5234,0.0757,0.9028,-22.09,-4.27,22.09
1584471,-0.5356,0.1270,0.9126,-21.30,-4.21,17.76
1584484,-0.5493,0.1138,0.9292,-20.69,-4.09,14.65
1584497,-0.5327,0.0811,0.9561,-20.08,-4.46,13.67
1584509,-0.5278,0.0483,0.9629,-19.90,-5.00,15.26
1584522,-0.4629,-0.0239,0.9648,-19.53,-5.31,19.65
1584535,-0.4678,-0.0801,0.9609,-19.23,-6.23,29.24
1584547,-0.5264,-0.0234,0.9629,-19.41,-7.75,43.40
1584560,-0.5107,0.0654,0.9604,-20.51,-9.34,53.28
1584573,-0.5034,0.0972,0.9346,-20.08,-9.58,51.64
1584585,-0.4736,0.0776,0.9419,-18.80,-8.18,41.75
1584598,-0.5098,0.0366,0.9370,-16.85,-7.45,32.90
1584611,-0.4956,0.0278,0.9160,-15.99,-6.90,31.80
1584624,-0.5098,0.0586,0.8892,-15.69,-7.93,36.62
1584636,-0.5151,0.1035,0.8623,-16.24,-8.85,42.60
1584649,-0.5039,0.1079,0.8369,-16.48,-9.70,45.35
1584662,-0.5381,0.1426,0.8379,-16.42,-10.31,42.97
1584674,-0.5225,0.1235,0.8477,-15.62,-10.01,38.09
1584687,-0.5137,0.0562,0.8423,-14.89,-10.31,36.07
1584700,-0.5449,0.0864,0.8315,-14.89,-10.99,38.88
1584712,-0.5317,0.1011,0.8257,-14.77,-11.96,41.75
1584725,-0.5220,0.0933,0.8149,-14.47,-12.57,39.98
1584738,-0.5112,0.1338,0.8457,-13.24,-12.08,33.75
1584750,-0.4849,0.0718,0.8521,-11.84,-11.66,25.51
1584763,-0.4556,0.0454,0.8379,-10.31,-10.44,18.86
1584776,-0.4233,0.0215,0.8276,-8.30,-9.22,12.70
1584789,-0.4448,0.0479,0.8389,-7.57,-9.03,11.96
1584801,-0.4263,0.0654,0.8325,-7.02,-8.79,15.01
1584814,-0.4404,0.1079,0.8438,-6.84,-8.85,17.21
1584827,-0.4746,0.1274,0.8418,-6.29,-8.06,15.99
1584839,-0.4795,0.1274,0.8491,-5.43,-7.26,11.66
1584852,-0.5552,0.1353,0.8486,-4.58,-6.41,4.52
1584865,-0.5381,0.1177,0.8535,-2.75,-4.82,-6.47
1584877,-0.5718,0.1094,0.8545,-0.92,-3.78,-18.62
1584890,-0.5474,0.1382,0.8496,0.43,-2.01,-29.17
1584903,-0.6191,0.1587,0.8628,2.08,-1.10,-37.72
1584916,-0.6133,0.2334,0.8384,2.20,-0.73,-45.84
1584928,-0.5469,0.1831,0.8032,3.05,0.37,-54.57
1584941,-0.5503,0.0942,0.8125,4.09,0.92,-57.80
1584954,-0.4731,0.1401,0.8496,3.17,0.49,-54.20
1584966,-0.4297,0.0854,0.8896,2.62,0.92,-47.67
1584979,-0.6592,0.0723,0.9834,2.44,0.61,-41.81
1584992,-0.6416,0.0527,0.9980,2.50,-0.37,-44.68
1585004,-0.5059,-0.1489,0.8945,5.86,1.28,-60.36
1585017,-0.4141,-0.1982,0.8535,9.70,4.39,-76.42
1585030,-0.5122,-0.0952,0.9077,11.60,4.39,-79.83
1585042,-0.4053,-0.0571,0.8945,10.99,4.33,-69.46
