t_ms,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
23460923,-0.4214,-0.0898,0.9302,-33.63,0.98,0.79
23460936,-0.4316,-0.0845,0.9282,-37.29,1.65,0.24
23460949,-0.4385,-0.1084,0.9326,-40.83,1.46,-1.22
23460961,-0.4507,-0.1118,0.9326,-44.07,1.83,-3.36
23460974,-0.4482,-0.1255,0.9443,-47.00,2.93,-6.10
23460987,-0.4331,-0.1494,0.9497,-49.87,3.05,-9.09
23461000,-0.4370,-0.1582,0.9424,-52.19,3.05,-8.06
23461012,-0.4312,-0.1753,0.9478,-55.54,1.77,-4.76
23461025,-0.4097,-0.1797,0.9395,-58.96,0.98,-2.01
23461038,-0.4219,-0.1812,0.9326,-61.04,1.22,-0.06
23461050,-0.4194,-0.1865,0.9316,-63.60,0.67,0.79
23461063,-0.4233,-0.1616,0.9282,-66.04,0.73,1.83
23461076,-0.4521,-0.1289,0.9302,-67.87,1.28,3.05
23461088,-0.4502,-0.1313,0.9336,-69.58,1.28,1.71
23461101,-0.4561,-0.1338,0.9209,-71.35,2.26,-1.95
23461114,-0.4585,-0.1196,0.9087,-71.66,3.78,-6.47
23461126,-0.2256,-0.2778,0.5269,-72.75,1.22,-0.67
23461139,-0.3843,0.6938,0.7979,-42.97,2.62,-12.63
23461152,-0.3892,-0.6338,1.0269,-56.70,3.11,-10.86
23461165,-0.4058,-0.0400,0.8989,-60.12,1.95,0.85
23461177,-0.4272,-0.0093,0.9321,-56.40,-0.24,2.32
23461190,-0.4648,-0.2319,0.8828,-58.84,0.85,0.43
23461203,-0.4375,-0.1309,0.8936,-58.35,1.89,-2.38
23461215,-0.4683,-0.1543,0.8926,-57.13,2.56,-4.88
23461228,-0.4507,-0.1904,0.8818,-56.82,2.62,-3.97
23461241,-0.4604,-0.1890,0.8706,-56.34,1.46,-0.24
23461253,-0.4717,-0.2026,0.8701,-55.48,0.18,3.85
23461266,-0.4707,-0.2124,0.8682,-54.63,-0.37,5.98
23461279,-0.4717,-0.2373,0.8521,-52.86,-0.61,5.49
23461291,-0.4912,-0.2334,0.8530,-50.90,-0.73,5.19
23461304,-0.4761,-0.2671,0.8516,-48.52,-0.98,5.00
23461317,-0.4727,-0.2788,0.8511,-46.14,-1.10,5.37
23461330,-0.4619,-0.2915,0.8472,-43.52,-1.65,7.39
23461342,-0.4492,-0.3130,0.8413,-40.89,-2.38,9.52
23461355,-0.4448,-0.3257,0.8350,-38.09,-2.87,11.35
23461368,-0.4458,-0.3232,0.8306,-35.22,-3.30,12.39
23461380,-0.4385,-0.3257,0.8315,-32.04,-3.36,12.51
23461393,-0.4448,-0.3262,0.8252,-28.87,-3.23,12.39
23461406,-0.4434,-0.3242,0.8252,-25.70,-3.36,12.70
23461418,-0.4600,-0.3262,0.8247,-22.46,-3.85,13.79
23461431,-0.4619,-0.3262,0.8291,-19.84,-3.97,14.16
23461444,-0.4502,-0.3413,0.8257,-16.42,-3.78,12.51
23461457,-0.4512,-0.3481,0.8242,-13.31,-3.42,10.74
23461469,-0.4326,-0.3511,0.8232,-10.44,-3.60,10.99
23461482,-0.4346,-0.3530,0.8145,-8.00,-4.27,13.24
23461495,-0.4268,-0.3706,0.8198,-5.49,-4.82,14.65
23461507,-0.4360,-0.3735,0.8296,-3.11,-4.82,15.32
23461520,-0.4443,-0.3545,0.8213,-0.79,-4.82,14.71
23461533,-0.4224,-0.3594,0.8267,1.71,-4.46,13.12
23461545,-0.4312,-0.3589,0.8281,3.78,-4.46,12.33
23461558,-0.4370,-0.3486,0.8237,5.80,-4.52,11.96
23461571,-0.4292,-0.3560,0.8188,7.26,-4.46,11.84
23461583,-0.4277,-0.3540,0.8154,8.48,-5.25,13.67
23461596,-0.4224,-0.3589,0.8169,9.64,-5.80,15.75
23461609,-0.4375,-0.3506,0.8188,10.74,-6.23,15.93
23461622,-0.4512,-0.3481,0.8179,11.96,-6.23,15.26
23461634,-0.4492,-0.3457,0.8169,12.82,-6.16,13.85
23461647,-0.4585,-0.3438,0.8188,13.85,-6.35,13.00
23461660,-0.4551,-0.3433,0.8213,14.40,-6.71,13.06
23461672,-0.4678,-0.3379,0.8188,14.71,-7.32,13.24
23461685,-0.4697,-0.3301,0.8218,14.77,-8.00,14.28
23461698,-0.4697,-0.3242,0.8247,14.83,-9.03,15.38
23461710,-0.4834,-0.3174,0.8203,14.95,-9.58,15.81
23461723,-0.4800,-0.3130,0.8174,14.95,-9.89,15.08
23461736,-0.4644,-0.3101,0.8223,14.95,-10.13,13.92
23461749,-0.4731,-0.2983,0.8271,14.77,-10.50,13.79
23461761,-0.4551,-0.3018,0.8281,14.40,-11.11,14.10
23461774,-0.4536,-0.2974,0.8281,13.92,-11.84,15.08
23461787,-0.4380,-0.2891,0.8184,13.37,-12.51,16.66
23461799,-0.4482,-0.2817,0.8149,13.00,-13.18,17.64
23461812,-0.4336,-0.2798,0.8179,12.39,-13.49,17.70
23461825,-0.4482,-0.2842,0.8296,11.84,-14.40,18.19
23461837,-0.4526,-0.2676,0.8237,11.66,-14.89,18.74
23461850,-0.4517,-0.2734,0.8267,11.41,-15.75,18.92
23461863,-0.4126,-0.2837,0.8584,11.05,-15.75,16.85
23461875,-0.4336,-0.2935,0.8696,13.85,-13.85,6.16
23461888,-0.5459,-0.2339,0.8501,13.24,-13.00,-0.98
23461901,-0.4702,-0.2515,0.7217,16.30,-11.23,-13.18
23461914,-0.3604,-0.0381,0.9199,20.39,-6.71,-27.83
23461926,-0.5625,-0.2637,1.0347,19.59,-8.97,-39.43
23461939,-0.7920,-0.2441,1.5005,-2.20,-37.78,73.49
23461952,-0.1665,-0.5684,0.6611,-37.90,-67.44,251.95
23461964,-0.8193,-0.3237,0.6626,-48.58,-90.82,283.39
23461977,-0.4009,-0.3149,0.9243,-46.20,-71.72,260.01
23461990,0.0522,-0.2046,0.9541,-38.45,-59.57,218.14
23462002,-0.7554,-0.2051,0.8267,-31.68,-54.75,178.89
23462015,-0.1865,-0.2979,0.8809,-30.03,-40.71,158.75
23462028,-0.3745,-0.1426,0.8354,-26.25,-39.12,125.61
23462041,-0.5068,0.0879,1.1392,-20.39,-25.45,97.66
23462053,-0.1616,0.0098,0.9512,-15.93,-19.78,75.20
23462066,-0.4390,-0.0151,0.8804,-17.27,-16.48,52.73
23462079,-0.2378,0.1465,1.0352,-17.64,-7.57,37.48
23462092,-0.0708,0.2046,1.0034,-17.88,-3.23,27.04
23462105,-0.2837,-0.0269,0.9453,-19.23,-0.61,20.02
23462118,-0.4346,-0.0264,0.9551,-19.59,1.40,17.58
23462130,-0.5488,-0.2573,0.8506,-18.13,1.40,12.21
23462143,-0.7197,-0.2881,0.8389,-15.99,1.89,3.36
23462156,-0.6982,-0.2852,0.8403,-13.79,2.62,-5.55
23462168,-0.6284,-0.1973,0.8652,-12.88,2.32,-11.78
23462181,-0.5337,-0.1309,0.8926,-13.06,1.59,-12.45
23462194,-0.4609,-0.2104,0.8813,-12.94,0.43,-11.05
23462207,-0.4160,-0.3047,0.8662,-12.94,-0.18,-8.36
23462219,-0.4375,-0.3540,0.8486,-12.21,-0.85,-6.59
23462232,-0.4395,-0.3833,0.8472,-11.35,-1.16,-6.71
23462245,-0.3774,-0.6865,0.7915,-4.94,0.92,-9.89
23462257,-0.6758,-0.4980,0.7354,-7.81,-2.69,-8.30
23462270,-0.5044,-0.3647,0.8481,-4.70,-3.72,-2.87
23462283,-0.5957,-0.3940,0.8022,-4.76,-6.84,-1.89
23462295,-0.4268,-0.1895,0.9097,-5.31,-6.71,-0.67
23462308,-0.3301,-0.2144,0.8994,-2.81,-5.49,-5.13
23462321,-0.2671,-0.3325,0.8931,-3.60,-4.76,-4.82
23462333,-0.2036,-0.2861,0.9077,-2.56,-3.66,-1.71
23462346,-0.2808,-0.3579,0.8779,-1.89,-3.54,-0.67
23462359,-0.3135,-0.3237,0.8735,-2.62,-2.93,1.10
23462372,-0.3569,-0.3203,0.8823,-0.55,-2.44,0.43
23462384,-0.5400,-0.4209,0.8218,-0.12,-3.11,0.00
23462397,-0.5537,-0.4180,0.8198,1.22,-3.91,-0.06
23462410,-0.5503,-0.5522,0.7852,4.27,-5.13,-2.01
23462422,-0.5288,-0.5947,0.7837,5.80,-5.98,-0.49
23462435,-0.4990,-0.4951,0.8066,8.85,-6.90,0.24
23462448,-0.4800,-0.4653,0.8188,10.44,-8.00,0.31
23462460,-0.4478,-0.3662,0.8496,11.54,-8.30,0.79
23462473,-0.4331,-0.3501,0.8525,13.18,-8.67,-0.06
23462486,-0.4307,-0.3276,0.8618,13.79,-8.85,-0.12
23462499,-0.4146,-0.3013,0.8633,14.89,-8.85,-0.43
23462511,-0.4331,-0.3232,0.8535,15.69,-9.28,-1.04
23462524,-0.4277,-0.3149,0.8564,16.54,-9.40,-1.16
23462537,-0.4370,-0.3159,0.8560,17.70,-9.70,-1.83
23462549,-0.4453,-0.3203,0.8550,18.98,-9.83,-3.30
23462562,-0.4478,-0.2939,0.8506,20.02,-9.70,-5.25
23462575,-0.4517,-0.3403,0.8389,21.55,-9.52,-8.12
23462587,-0.4619,-0.3423,0.8418,23.19,-9.40,-10.62
23462600,-0.4482,-0.3120,0.8481,24.78,-9.46,-12.45
23462613,-0.4229,-0.2666,0.8643,25.94,-9.46,-13.85
23462625,-0.3931,-0.1841,0.8887,26.73,-9.40,-14.77
23462638,-0.3765,-0.0679,0.9194,26.79,-9.28,-15.01
23462651,-0.3843,0.0732,0.9512,25.45,-9.52,-15.20
23462664,-0.3384,0.0640,0.9551,24.60,-8.97,-16.11
23462676,-0.3369,0.0361,0.9717,23.44,-8.67,-16.66
23462689,-0.3140,0.0000,0.9727,21.55,-8.06,-17.09
23462702,-0.3159,0.0649,0.9766,21.18,-7.57,-18.80
23462714,-0.3110,0.0679,0.9746,19.41,-6.77,-20.14
23462727,-0.2764,0.0815,0.9780,18.49,-5.62,-22.34
23462740,-0.2505,0.0103,0.9692,18.19,-4.64,-24.60
23462752,-0.2451,0.0122,0.9692,17.46,-3.11,-26.98
23462765,-0.2690,0.0303,0.9927,17.15,-1.65,-30.03
23462778,-0.2788,-0.0161,0.9536,16.91,0.00,-32.71
23462791,-0.2681,-0.0332,0.9565,16.91,1.22,-36.13
23462803,-0.2769,-0.0718,0.9463,17.21,2.62,-39.79
23462816,-0.2852,-0.1060,0.9048,17.27,3.78,-42.91
23462829,-0.0127,-0.3247,0.8755,18.07,4.64,-41.56
23462841,-0.2676,-0.3032,0.9546,19.71,5.92,-36.99
23462854,-0.4619,-0.1938,0.9023,19.65,3.54,-30.40
23462867,-0.3682,-0.1782,0.8887,18.55,0.67,-23.62
23462879,-0.3691,-0.2383,0.9106,19.41,-0.37,-15.99
23462892,-0.5327,-0.1299,0.8916,18.31,-4.21,-8.18
23462905,-0.4941,-0.0903,0.9214,17.82,-6.47,-2.08
23462917,-0.5142,-0.0869,0.9004,17.33,-9.03,2.20
23462930,-0.4834,-0.0122,0.9341,16.66,-10.56,3.97
23462943,-0.4736,0.0376,0.9482,16.17,-11.47,3.91
23462956,-0.4526,0.0566,0.9478,15.32,-12.39,3.48
23462968,-0.4385,0.0576,0.9531,14.34,-12.82,2.56
23462981,-0.4731,0.0454,0.9360,13.67,-13.85,2.01
23462994,-0.5054,-0.0229,0.9126,13.37,-15.14,2.01
23463006,-0.4648,-0.1177,0.8843,13.37,-17.21,3.36
23463019,-0.3350,-0.1514,0.9092,13.67,-17.82,5.25
23463032,-0.3867,-0.1050,0.9370,14.89,-17.52,3.60
23463044,-0.1299,-0.1685,0.8955,14.28,-18.25,3.91
23463057,-0.2700,-0.0225,1.0098,17.03,-14.34,1.53
23463070,-0.1450,-0.1514,0.8618,15.26,-16.91,1.04
23463083,-0.3945,0.1201,1.0723,18.55,-11.41,-3.48
23463095,-0.1616,-0.0952,0.7827,15.01,-17.27,-4.76
23463108,-0.0229,0.0571,1.1787,19.35,-7.45,-6.96
23463121,-0.3701,0.0269,0.7778,15.38,-14.77,-8.79
23463133,0.2466,-0.0483,1.1543,18.86,-6.59,-10.50
23463146,-0.2515,0.0752,0.9141,15.75,-7.20,-8.85
23463159,-0.0269,0.1655,1.0596,17.64,-4.70,-14.04
23463171,-0.1548,0.0591,0.9897,16.11,-1.59,-17.64
23463184,-0.0903,0.1929,1.0068,15.81,0.31,-24.41
23463197,-0.0420,0.1104,1.0337,17.03,5.13,-32.41
23463209,-0.0791,0.1357,1.0024,16.17,7.75,-40.41
23463222,-0.0425,0.2026,1.0503,16.78,12.45,-49.80
23463235,-0.0742,0.1714,1.0200,16.72,30.88,-58.29
23463248,-0.0771,0.2070,1.0376,16.05,19.23,-65.92
23463260,-0.1523,0.2363,1.0327,15.81,22.34,-72.57
23463273,-0.2524,0.1406,0.9937,15.08,24.17,-77.45
23463286,-0.3086,0.0601,0.9697,14.34,25.09,-79.10
23463298,-0.3374,-0.0264,0.9429,14.53,25.09,-78.43
23463311,-0.3325,-0.1147,0.9185,14.22,23.99,-73.97
23463324,-0.2998,-0.1431,0.9175,13.98,22.22,-65.86
23463336,-0.3506,-0.2021,0.9048,13.92,18.98,-53.16
23463349,-0.4478,-0.2466,0.8652,12.70,14.10,-34.24
23463362,-0.5063,-0.2368,0.8633,11.17,6.84,-10.01
23463375,-0.5264,-0.2378,0.8652,9.40,-1.28,15.44
23463387,-0.5264,-0.1904,0.8574,8.18,-7.81,32.96
23463400,-0.4419,-0.1631,0.8838,8.30,-11.47,40.04
23463413,-0.3403,-0.1392,0.9062,9.22,-11.96,40.47
23463425,-0.2764,-0.1162,0.9229,10.74,-10.56,34.79
23463438,-0.2607,-0.0718,0.9336,12.57,-8.24,28.32
23463451,-0.2939,-0.0122,0.9385,14.22,-5.55,19.29
23463463,-0.3130,0.0435,0.9434,15.56,-3.23,10.07
23463476,-0.3296,0.0562,0.9492,16.36,-1.53,3.23
23463489,-0.3574,0.0405,0.9360,16.54,-0.85,0.79
23463501,-0.3721,0.0269,0.9292,16.36,-1.95,2.62
23463514,-0.3901,-0.0073,0.9170,16.11,-3.36,6.65
23463527,-0.3862,-0.0225,0.9043,16.05,-4.94,10.74
23463540,-0.3774,-0.0161,0.9106,16.36,-6.16,12.70
23463552,-0.3472,0.0137,0.9214,16.72,-6.71,13.18
23463565,-0.3276,0.0640,0.9355,16.78,-6.84,13.37
23463578,-0.3374,0.1143,0.9468,16.54,-7.20,13.79
23463590,-0.3481,0.1675,0.9526,15.87,-7.81,14.65
23463603,-0.3335,0.1978,0.9658,15.14,-8.42,15.81
23463616,-0.3213,0.2358,0.9741,13.85,-8.97,17.70
23463628,-0.3306,0.2310,0.9702,12.70,-10.01,19.65
23463641,-0.3853,0.2251,0.9683,11.60,-11.11,21.97
23463654,-0.3784,0.2588,0.9717,10.07,-11.78,23.86
23463666,-0.3794,0.2568,0.9756,9.22,-12.82,24.54
23463679,-0.3657,0.2632,0.9775,8.06,-13.06,23.86
23463692,-0.3516,0.2852,0.9912,7.45,-12.82,21.42
23463705,-0.3467,0.2983,0.9893,6.71,-12.21,16.85
23463717,-0.3228,0.3350,1.0044,5.92,-11.11,10.99
23463730,-0.2964,0.3521,1.0068,5.37,-9.52,3.97
23463743,-0.2759,0.3594,1.0146,4.39,-7.87,-2.32
23463755,-0.2847,0.3491,1.0098,3.48,-6.77,-6.41
23463768,-0.2656,0.3193,1.0039,2.26,-6.47,-7.26
23463781,-0.2593,0.2993,1.0054,0.79,-6.71,-5.80
23463793,-0.2529,0.2842,0.9990,-0.43,-6.96,-3.78
23463806,-0.2769,0.2578,0.9863,-1.71,-7.45,-2.26
23463819,-0.3052,0.2241,0.9810,-2.50,-7.63,-1.89
23463832,-0.2964,0.1938,0.9692,-2.81,-7.57,-3.11
23463844,-0.2793,0.1699,0.9668,-2.81,-7.26,-5.43
23463857,-0.2676,0.1567,0.9644,-2.87,-6.53,-8.06
23463870,-0.2671,0.1313,0.9585,-2.62,-6.16,-10.25
23463882,-0.2803,0.1143,0.9541,-2.50,-6.04,-10.93
23463895,-0.2686,0.0947,0.9502,-2.50,-6.35,-10.13
23463908,-0.2471,0.0688,0.9478,-2.38,-7.02,-8.00
23463920,-0.2324,0.0630,0.9517,-2.50,-7.51,-4.94
23463933,-0.2231,0.0757,0.9546,-2.50,-8.24,-2.08
23463946,-0.2075,0.0825,0.9590,-2.44,-8.48,0.31
23463958,-0.2129,0.1025,0.9634,-2.69,-8.85,2.20
23463971,-0.2085,0.1060,0.9648,-2.75,-8.85,3.66
23463984,-0.1924,0.1113,0.9663,-2.93,-8.91,5.07
23463997,-0.1982,0.1196,0.9707,-3.11,-9.03,6.90
23464009,-0.1978,0.1221,0.9731,-3.42,-9.22,8.97
23464022,-0.2031,0.1162,0.9727,-3.72,-9.58,11.17
23464035,-0.2090,0.1182,0.9673,-4.03,-9.83,13.06
23464047,-0.2095,0.0947,0.9648,-4.15,-10.13,14.83
23464060,-0.2056,0.0771,0.9639,-4.15,-10.19,16.42
23464073,-0.2026,0.0605,0.9614,-3.91,-10.13,17.33
23464085,-0.1958,0.0605,0.9629,-3.54,-9.89,16.78
23464098,-0.1768,0.0718,0.9717,-2.99,-8.97,14.71
23464111,-0.1738,0.0801,0.9648,-2.26,-7.93,11.11
23464124,-0.1543,0.0811,0.9712,-1.53,-6.35,6.53
23464136,-0.1499,0.0781,0.9751,-0.49,-4.21,1.83
23464150,-0.1675,0.0840,0.9722,0.18,-2.62,-2.62
23464163,-0.1865,0.0938,0.9722,0.85,-1.40,-6.10
23464175,-0.1943,0.0972,0.9692,1.16,-0.73,-8.00
23464188,-0.1899,0.1025,0.9727,1.34,-0.55,-8.36
23464201,-0.1865,0.0962,0.9717,1.46,-0.49,-7.75
23464213,-0.1792,0.1069,0.9771,1.46,-0.43,-6.65
23464226,-0.1807,0.1211,0.9761,1.40,-0.61,-5.74
23464239,-0.1738,0.1094,0.9780,1.28,-0.37,-4.76
23464251,-0.1743,0.1035,0.9717,1.10,-0.55,-3.60
23464264,-0.1606,0.0986,0.9756,1.28,-0.43,-2.62
23464277,-0.1562,0.1006,0.9731,1.10,-0.24,-1.77
23464290,-0.1602,0.1050,0.9771,1.10,-0.06,-0.85
23464302,-0.1670,0.1064,0.9741,1.34,0.06,0.12
23464315,-0.1743,0.1021,0.9736,1.16,-0.06,1.40
23464328,-0.1914,0.1104,0.9736,0.98,0.00,2.44
23464340,-0.1929,0.1274,0.9756,1.16,0.18,2.50
23464353,-0.1934,0.1455,0.9800,1.04,0.49,1.53
23464366,-0.1763,0.1577,0.9858,1.04,1.16,0.61
23464378,-0.1855,0.1523,0.9805,0.79,1.40,0.06
23464391,-0.1895,0.1450,0.9819,0.61,1.77,0.43
23464404,-0.1963,0.1187,0.9731,0.43,1.89,0.85
23464416,-0.1846,0.1279,0.9771,0.61,2.20,0.67
23464429,-0.1929,0.1382,0.9805,0.55,2.69,-0.55
23464442,-0.1914,0.1587,0.9824,0.73,3.30,-2.38
23464455,-0.1973,0.1758,0.9858,0.61,3.97,-3.97
23464467,-0.2046,0.1792,0.9863,0.31,4.33,-4.94
23464480,-0.2124,0.1738,0.9834,-0.12,4.76,-5.13
23464493,-0.2119,0.1875,0.9858,-0.37,4.82,-5.31
23464505,-0.2207,0.1909,0.9893,-0.79,5.19,-5.98
23464518,-0.2407,0.2036,0.9854,-1.10,5.68,-7.51
23464531,-0.2334,0.2163,0.9927,-1.46,6.16,-9.83
23464543,-0.2568,0.2148,0.9849,-1.65,7.02,-13.31
23464556,-0.2480,0.2124,0.9888,-1.77,7.75,-17.40
23464569,-0.2300,0.1978,0.9883,-1.77,8.91,-21.55
23464582,-0.2524,0.1792,0.9766,-1.95,9.95,-25.39
23464594,-0.2817,0.1738,0.9722,-1.65,10.68,-29.60
23464607,-0.2661,0.1816,0.9844,-1.46,11.54,-33.20
23464620,-0.2515,0.2192,0.9819,-1.53,13.06,-38.21
23464632,-0.2524,0.2373,1.0015,-1.34,14.47,-44.74
23464645,-0.3794,0.2939,1.0737,0.24,18.37,-57.07
23464658,-0.3521,0.1655,0.8506,-0.18,20.20,-72.39
23464670,-0.2329,0.0981,1.0220,1.71,23.62,-87.16
23464683,-0.3071,0.1284,0.9487,2.38,26.98,-97.47
23464696,-0.3262,0.0664,0.9380,4.09,28.32,-105.22
23464708,-0.3804,0.0698,0.9653,4.82,28.69,-108.95
23464721,-0.3477,0.1367,0.9629,4.39,27.95,-108.22
23464734,-0.2939,0.1650,0.9707,3.54,26.92,-104.55
23464747,-0.3657,0.2227,0.9785,1.28,24.29,-97.05
23464759,-0.3555,0.2432,1.0010,-1.46,21.36,-86.67
23464772,-0.3203,0.2661,0.9805,-4.27,18.25,-74.52
23464785,-0.3149,0.2280,0.9863,-6.96,14.59,-62.62
23464797,-0.1987,0.2935,1.0176,-10.74,12.08,-50.48
23464810,-0.1494,0.3271,1.0322,-14.83,9.83,-35.95
23464823,-0.1641,0.2363,1.0059,-18.80,5.98,-18.13
23464835,-0.1494,0.1743,0.9722,-23.50,2.14,2.93
23464848,-0.1719,-0.0410,0.9233,-25.51,-1.16,20.51
23464861,-0.1006,-0.1880,0.9131,-26.18,-3.36,34.30
23464874,-0.0923,-0.2559,0.9277,-25.57,-2.93,42.85
23464886,-0.1118,-0.3037,0.8804,-24.17,-2.32,47.42
23464899,-0.2256,-0.3662,0.8403,-21.24,-0.61,46.26
23464912,-0.3208,-0.3330,0.8330,-17.70,1.71,38.51
23464924,-0.7129,-0.4941,0.7588,-10.62,3.66,19.04
23464937,-0.7607,-0.4316,0.7783,-5.43,8.61,-6.41
23464950,-0.7554,-0.4048,0.7715,1.46,13.43,-37.05
23464962,-0.6846,-0.4868,0.7539,6.77,15.93,-54.69
23464975,-0.6045,-0.5356,0.7476,10.86,16.05,-60.00
23464988,-0.7124,-0.4502,0.7900,13.00,10.99,-50.35
23465000,-0.7920,-0.3970,0.8169,13.06,3.11,-27.83
23465013,-0.7881,-0.1450,0.8315,9.77,-7.14,1.22
23465026,-0.6987,0.0747,0.9009,7.57,-15.01,21.48
23465039,-0.6567,0.1328,0.9243,5.07,-18.80,27.83
23465051,-0.6343,0.1313,0.9380,5.13,-19.53,23.68
23465064,-0.5898,0.0942,0.9404,4.21,-20.20,18.43
23465077,-0.5093,0.0762,0.9199,5.00,-19.59,12.94
23465089,-0.4238,0.0396,0.9346,5.49,-18.98,7.02
23465102,-0.3335,0.2710,1.0024,4.03,-17.76,1.89
23465115,-0.2041,0.4165,1.0566,3.05,-15.56,-3.72
23465127,-0.1626,0.3511,1.0596,0.43,-13.61,-7.14
23465140,-0.1025,0.3389,1.0513,-1.71,-11.66,-7.81
23465153,0.0103,0.2720,1.0420,-3.42,-9.89,-8.18
23465166,0.0332,0.1577,1.0425,-5.13,-6.84,-8.73
23465178,0.1030,0.1372,1.0410,-5.80,-3.78,-9.40
23465191,0.1523,0.1157,1.0366,-6.53,0.18,-11.05
23465204,0.1108,0.1050,1.0308,-7.32,2.99,-9.89
23465216,0.1323,0.1406,1.0381,-8.36,5.07,-6.04
23465229,0.0557,0.1191,1.0449,-10.31,6.47,0.12
23465242,-0.0405,0.1152,1.0063,-11.78,7.57,5.55
23465254,-0.1621,0.1514,1.0093,-13.06,8.36,5.80
23465267,-0.2231,0.1445,1.0039,-13.73,10.74,1.59
23465280,-0.3120,0.1895,0.9990,-14.47,12.08,-4.27
23465292,-0.3584,0.1201,0.9575,-14.89,13.55,-7.75
23465305,-0.3496,0.1396,0.9692,-16.66,12.45,-4.52
23465318,-0.3667,0.1538,0.9722,-18.13,11.54,1.10
23465331,-0.5239,0.0522,0.9229,-20.32,8.73,8.54
23465343,-0.6123,0.0688,0.9307,-21.06,6.16,13.31
23465356,-0.7749,-0.0112,0.8887,-22.28,2.93,16.60
23465369,-0.7451,-0.1587,0.8511,-22.09,-0.18,18.43
23465381,-0.5366,-0.1509,0.8940,-21.42,-2.75,19.90
23465394,-0.3081,0.0352,0.9458,-21.55,-3.42,21.61
23465407,-0.3188,0.0649,0.9375,-22.89,-3.78,25.70
23465419,-0.3984,0.0308,0.9497,-24.66,-5.62,35.22
23465432,-0.5396,-0.0176,0.9419,-26.79,-9.77,49.62
23465445,-0.4272,-0.0674,0.9526,-29.05,-14.10,63.23
23465458,-0.2856,-0.0415,0.9663,-30.33,-16.17,70.01
23465470,-0.1562,0.0239,0.9722,-30.94,-15.32,74.16
23465483,-0.2480,-0.0059,0.9517,-31.80,-14.83,77.21
23465496,-0.3730,-0.0078,0.9810,-31.49,-13.73,74.28
23465508,-0.3101,-0.0254,1.0015,-29.30,-9.95,62.87
23465521,-0.1670,-0.1021,1.0239,-26.37,-4.64,47.12
23465534,-0.1387,-0.1626,0.9995,-22.58,1.59,30.64
23465546,-0.2397,-0.1641,1.0098,-18.68,6.65,15.44
23465559,-0.1938,-0.1279,1.0200,-16.24,9.77,8.91
23465572,-0.3135,-0.1265,0.9922,-16.30,8.24,16.36
23465584,-0.3096,-0.1050,0.9854,-17.27,4.94,30.82
23465597,-0.3472,-0.1064,0.9531,-18.01,1.34,46.02
23465610,-0.3032,-0.1743,0.9331,-18.31,-1.34,57.07
23465623,-0.2783,-0.1743,0.9248,-17.15,-2.01,63.11
23465635,-0.3394,-0.1040,0.9243,-15.87,-2.26,65.86
23465648,-0.2183,-0.1294,0.9395,-13.61,-1.22,64.88
23465661,-0.1982,-0.0552,0.9097,-12.94,-0.92,68.18
23465673,-0.3188,0.0645,0.8887,-13.18,-2.38,76.60
23465686,-0.2739,0.0464,0.8540,-13.00,-3.85,83.19
23465699,-0.3882,0.0093,0.8081,-12.45,-4.21,84.23
23465711,-0.3120,0.0137,0.8784,-10.07,-1.89,75.87
23465724,-0.3315,-0.0176,0.8687,-7.26,0.43,66.22
23465737,-0.3936,-0.0234,0.8159,-6.16,-0.31,70.25
23465750,-0.4282,-0.0024,0.8472,-7.32,-4.64,84.17
23465762,-0.3945,0.0229,0.9141,-8.24,-8.12,93.26
23465775,-0.4258,0.0552,0.8789,-7.20,-8.73,93.99
23465788,-0.4146,0.0728,0.8872,-4.82,-6.59,80.26
23465800,-0.3110,0.0308,0.9102,0.00,-0.61,59.02
23465813,-0.4053,0.0356,0.8887,3.05,3.54,41.93
23465826,-0.3550,0.0439,0.9272,5.86,6.16,29.60
23465838,-0.3955,0.0415,0.9277,6.96,7.81,21.61
23465851,-0.4028,0.0688,0.9146,8.06,9.40,13.18
23465864,-0.3525,0.1104,0.9229,9.89,12.02,2.75
23465876,-0.3159,0.0396,0.9316,11.54,15.01,-8.12
23465889,-0.2979,0.0454,0.8960,12.39,17.09,-15.08
23465902,-0.2896,0.0449,0.8760,12.45,18.01,-17.03
23465915,-0.2710,0.0010,0.8589,11.66,18.98,-18.37
23465927,-0.2290,0.0391,0.8892,12.02,20.51,-20.69
23465940,-0.2656,0.0972,0.9131,11.35,22.28,-23.07
23465953,-0.2329,0.0645,0.9058,10.25,23.50,-24.66
23465965,-0.2734,0.0308,0.8818,9.16,24.54,-26.31
23465978,-0.3032,0.0225,0.8784,8.36,26.67,-30.64
23465991,-0.3120,0.0435,0.8921,8.42,29.91,-41.75
23466003,-0.3608,0.0859,0.9121,9.46,35.10,-59.51
23466016,-0.3706,0.0923,0.9346,10.62,41.02,-79.59
23466029,-0.3794,0.0620,0.9385,11.60,46.14,-100.04
23466041,-0.3462,0.0278,0.9438,12.27,51.27,-117.43
23466054,-0.3149,-0.0059,0.9604,11.66,54.02,-125.31
23466067,-0.3472,-0.0498,0.9570,8.79,52.19,-117.31
23466080,-0.3516,-0.0854,0.9448,3.23,46.33,-93.38
23466092,-0.3438,-0.0596,0.9292,-3.72,38.09,-60.91
23466105,-0.3555,-0.0171,0.9121,-11.05,29.79,-27.28
